Client_ID,Estimated_Income,Bank_Loans,Business_Lending,Credit_Card_Balance,Saving_Accounts,Checking_Accounts,Foreign_Currency_Account,Joined_Bank,Engagement Days,Income Band,Total_Loan,Processing_Fee,Nationality,Gender
IND64778,69271.91,184785.4,241345.57,1791.82,24123.58,143895.02,3042.82,4/16/1995,10/26/1930,Low,427922.79,12837.6837,European,Female
IND83362,44252.99,726570.29,1796045.52,293.48,122920.18,332216.69,31053.88,8/23/2021,6/18/1904,Low,2522909.29,75687.2787,European,Male
IND30786,67695.6,960557.31,705435.36,7478.8,174577.81,726164.12,29182.8,11/26/2014,3/16/1911,Low,1673471.47,50204.1441,European,Male
IND20476,193812.26,855234.08,3265394.72,7730.72,305859.98,1060228.91,5131.52,8/11/2004,6/30/1921,Mid,4128359.52,123850.7856,European,Male
IND69060,148197.15,315685.67,190816.72,3152.68,159426.75,59561.68,17218.01,12/20/2004,2/19/1921,Mid,509655.07,15289.6521,Asian,Male
IND17931,289056.28,662878.16,404124.63,6996.13,89541.05,238614.37,80211.38,11/28/2004,3/13/1921,Mid,1073998.92,32219.9676,African,Male
IND56891,94483.25,51539.61,267677.17,1344.71,64460.4,32909.63,7951.2,5/7/2000,10/4/1925,Low,320561.49,9616.8447,European,Female
IND37323,38502.76,0,823027.12,1802.43,22322.98,30207.84,26400.79,1/23/2006,1/17/1920,Low,824829.55,24744.8865,European,Male
IND17259,131489.18,601552.34,496349.52,1070.22,188218.72,252400.58,8950.21,6/15/2021,8/26/1904,Mid,1098972.08,32969.1624,American,Female
IND24069,84832.26,384710.44,878596.28,2033.55,38521.65,313460.45,28135.6,6/20/2016,8/21/1909,Low,1265340.27,37960.2081,Asian,Male
IND70868,38807.25,608245.61,1209141.95,1061.28,72316.78,216950.33,10444.01,6/22/2005,8/19/1920,Low,1818448.84,54553.4652,Australian,Female
IND94996,194389.86,678417.69,1500584.78,1306.55,563747.1,904407.11,691.06,10/8/2014,5/4/1911,Mid,2180309.02,65409.2706,American,Female
IND92018,71368.28,776907.32,357389.07,1228.06,978422.46,525671.25,23434.56,4/1/2015,11/10/1910,Low,1135524.45,34065.7335,European,Female
IND40311,155237.17,655011.17,2242488.73,5329.6,18255.52,120445.77,37998.01,3/3/2002,12/9/1923,Mid,2902829.5,87084.885,European,Female
IND22076,168014.18,533283.18,145955.64,2743.23,173423.14,323922.53,17508.76,8/14/2021,6/27/1904,Mid,681982.05,20459.4615,Asian,Female
IND88518,102181.31,1170740.32,1213389.72,1441.01,466664.58,279562.35,61358.26,10/4/2008,5/7/1917,Mid,2385571.05,71567.1315,Australian,Male
IND67149,61144.48,434022.49,818417.95,1073,47612.08,57621.07,4777.66,10/25/2009,4/16/1916,Low,1253513.44,37605.4032,European,Male
IND94783,86398.74,913188.96,1007081.59,4677.67,152815.1,136817.92,49864.72,8/31/2013,6/10/1912,Low,1924948.22,57748.4466,European,Female
IND28381,69755.63,639722,580494.54,3214.56,98781.69,255825.59,24928.04,9/7/2006,6/4/1919,Low,1223431.1,36702.933,American,Male
IND19580,405403.08,410859.6,265531.91,7229.62,114264.92,105113.83,24398.18,1/18/2019,1/22/1907,High,683621.13,20508.6339,Asian,Female
IND96087,135796.5,517134.19,559782.25,3018.55,15960.03,46381.62,22091.26,8/30/2019,6/12/1906,Mid,1079934.99,32398.0497,European,Female
IND38737,231029.02,511206.39,1832460.82,612.9,79346.42,105881.67,9542.83,6/27/2005,8/14/1920,Mid,2344280.11,70328.4033,American,Male
IND38628,110136.69,289776.12,504794.35,1100.3,93876.66,253098.85,211.75,4/22/2001,10/19/1924,Mid,795670.77,23870.1231,European,Male
IND47104,134150.43,464695.12,1721832.45,6849.47,375018.49,432713.64,43048.49,2/6/1995,1/3/1931,Mid,2193377.04,65801.3112,European,Female
IND35485,33391.89,194137.58,216502.03,136.51,88295.33,49763.87,18520.34,12/7/1999,3/5/1926,Low,410776.12,12323.2836,African,Female
IND89040,356326.52,1933191.32,2984485.53,12841.82,478520.67,380785.68,31136.55,3/29/2018,11/13/1907,High,4930518.67,147915.5601,Asian,Female
IND41722,133139.87,930495.57,2508430.35,7672.03,755271.68,729227.83,30735.13,11/13/1999,3/29/1926,Mid,3446597.95,103397.9385,Asian,Female
IND34939,131466.97,568476.47,689529.17,1374.33,541771.9,404484.95,66530.37,2/19/2005,12/20/1920,Mid,1259379.97,37781.3991,African,Male
IND15036,158341.71,209619.6,779158.77,4771.03,248286.51,360199.73,40075.01,3/3/2014,12/9/1911,Mid,993549.4,29806.482,Asian,Female
IND80720,180874.06,1371965.36,171912.59,4832.7,885755.94,541746.75,67131.42,5/1/2013,10/10/1912,Mid,1548710.65,46461.3195,Asian,Female
IND35191,82419.81,648406.53,510418.69,387.73,269405.02,229307.24,28843.87,5/5/2017,10/6/1908,Low,1159212.95,34776.3885,Australian,Female
IND83420,465670.73,1139666.4,1034359.96,3319.87,690433.72,292711.7,69643.41,12/7/2005,3/4/1920,High,2177346.23,65320.3869,Asian,Male
IND67155,128955.65,746744.67,652707.64,3600.87,249132.11,267320.38,48009.82,7/30/1995,7/13/1930,Mid,1403053.18,42091.5954,European,Male
IND53173,98343.5,355391.12,961595.68,304.16,78037.42,33956.65,39942.11,3/14/2015,11/28/1910,Low,1317290.96,39518.7288,Australian,Male
IND15625,196620.55,376984.12,503031.21,7586.08,385692,1112573.07,67077.48,4/25/2016,10/16/1909,Mid,887601.41,26628.0423,American,Female
IND33337,291034.51,119243.75,455877.4,2546.17,232264.58,113855.19,30391.54,2/19/2002,12/21/1923,Mid,577667.32,17330.0196,European,Male
IND40896,142762.81,603533.2,452542.2,535.2,409375.55,260334.21,44364.29,2/10/2007,12/30/1918,Mid,1056610.6,31698.318,European,Male
IND71163,87475.5,254842.28,695647.12,1094.8,240098.87,166848.37,19336.24,5/6/2014,10/6/1911,Low,951584.2,28547.526,European,Male
IND78424,155729.63,816917.54,1157637.72,6036.08,549815.89,314938.25,21103.34,6/23/2006,8/19/1919,Mid,1980591.34,59417.7402,American,Female
IND41219,79782.49,398697.93,500530.81,315.96,139046.46,166628.85,29962.21,9/17/2019,5/25/1906,Low,899544.7,26986.341,European,Female
IND62450,234707.17,260404.69,441021.29,2232.51,49420.82,57569.06,3154.94,5/28/2016,9/13/1909,Mid,703658.49,21109.7547,European,Female
IND67674,72706.79,269847.29,679158.43,295.81,85298.26,69092.84,16365.56,11/24/2013,3/17/1912,Low,949301.53,28479.0459,Australian,Male
IND14696,177519.51,472207.03,273850.24,2303.53,95148.51,140742.55,26784.25,4/20/2014,10/22/1911,Mid,748360.8,22450.824,European,Female
IND39582,154263.77,75552.48,345400.34,681.9,82971.56,265205.89,16769.4,4/3/2012,11/7/1913,Mid,421634.72,12649.0416,European,Male
IND55512,99666.75,174924.36,1111998.42,7211.88,239807.49,431130.47,72036.9,7/18/2005,7/24/1920,Low,1294134.66,38824.0398,European,Female
IND58447,266276.84,825051.87,786745.71,4604.18,838895.85,443566.87,96596.06,1/3/2001,2/5/1925,Mid,1616401.76,48492.0528,European,Female
IND66908,265427.26,840128.49,179763.24,2007.93,539458.94,355566.99,39235.65,11/27/2004,3/14/1921,Mid,1021899.66,30656.9898,European,Male
IND93572,84421.46,159327.91,403295.97,28.18,62382.58,294584.41,14989.1,2/19/2000,12/21/1925,Low,562652.06,16879.5618,Asian,Male
IND70604,49503.77,135150.12,718739.94,4653.68,63034.69,287158.01,21961.52,8/20/2005,6/21/1920,Low,858543.74,25756.3122,American,Female
IND28563,291792.24,78291.26,431914.82,1261.5,564090.08,572456.76,49095.6,1/16/2007,1/24/1919,Mid,511467.58,15344.0274,Asian,Female
IND44786,46821.12,947424.85,1209634.07,2450.74,23554.14,95625.8,44240.47,1/20/2002,1/20/1924,Low,2159509.66,64785.2898,European,Female
IND79851,285375.49,713652.99,789757.48,1778.32,98877.5,213624.22,2981.23,2/12/2021,12/27/1904,Mid,1505188.79,45155.6637,Asian,Male
IND24079,72070.73,152068.24,92649.29,1015.76,112415.63,119787.15,2146.62,8/2/2001,7/9/1924,Low,245733.29,7371.9987,American,Female
IND15798,98374.08,544636.43,154219.66,3358.87,95929.33,617605.23,25196.84,8/28/2010,6/14/1915,Low,702214.96,21066.4488,American,Female
IND37241,91243.06,125707.28,133887.11,1529.42,0,0,954.04,4/26/1996,10/15/1929,Low,261123.81,7833.7143,Australian,Male
IND86966,471052.35,1451497.43,2487458.56,2021.98,1021939.9,861284.05,18387.03,11/4/2005,4/6/1920,High,3940977.97,118229.3391,European,Male
IND71164,35337.22,705853.18,394311.63,900.46,53040.53,29835.3,20912.39,9/10/2007,6/1/1918,Low,1101065.27,33031.9581,European,Female
IND40932,152280.52,773813.19,674133.84,1336.26,269621.77,410866.99,25511.73,9/2/2011,6/9/1914,Mid,1449283.29,43478.4987,Asian,Female
IND96715,512987.8,2284895.89,346486.11,6672.66,119688.48,180714.31,107769.98,10/11/1996,4/30/1929,High,2638054.66,79141.6398,European,Male
IND50507,91339.99,216548.95,341117.18,127.25,30212.84,15790.68,16043.39,10/13/2000,4/28/1925,Low,557793.38,16733.8014,European,Male
IND38878,159579.97,212778.25,1286219.06,3928.43,128306.6,104659.27,20083.93,5/25/2013,9/16/1912,Mid,1502925.74,45087.7722,European,Female
IND59922,181593.39,203307.15,366702.11,70.71,219803.35,232069.9,7288.55,6/17/2002,8/25/1923,Mid,570079.97,17102.3991,Asian,Male
IND32848,30326.33,409137.22,711890.05,3886.38,71354.19,54863.01,36419.45,7/10/2007,8/2/1918,Low,1124913.65,33747.4095,European,Male
IND22297,76587.3,822400.93,696597.14,5079.92,325718.95,207709.3,15336.73,9/23/2020,5/18/1905,Low,1524077.99,45722.3397,European,Male
IND17713,75928.83,620326,705476.73,301.78,186553.17,345468.84,10227.56,11/22/2017,3/19/1908,Low,1326104.51,39783.1353,European,Female
IND25396,61750.34,761581.3,2240804.16,908.21,115945.72,636337.88,83459.38,11/1/2000,4/9/1925,Low,3003293.67,90098.8101,European,Female
IND15088,286607.89,1737252.3,2515317.76,6838.6,192592.16,1111108.63,38869.65,12/25/2010,2/15/1915,Mid,4259408.66,127782.2598,American,Female
IND24185,191841,703536.8,785672.4,802.4,0,0,2736.8,5/27/1999,9/15/1926,Mid,1490011.6,44700.348,European,Male
IND13182,97698.89,371535.5,876909.62,688.57,33853.56,270828.46,24226.86,11/11/2016,3/30/1909,Low,1249133.69,37474.0107,Australian,Female
IND57459,342396.72,901247.99,2475385.7,3446.55,190084.65,91533.54,70924.41,10/9/2007,5/3/1918,High,3380080.24,101402.4072,European,Male
IND60265,80765.88,78101.29,290271.67,903.76,46477.95,32654.3,15065.44,10/17/2012,4/24/1913,Low,369276.72,11078.3016,European,Male
IND98600,176480.36,585187.38,882756.39,1190.71,123090.81,314344.82,28459.02,12/12/2014,2/28/1911,Mid,1469134.48,44074.0344,European,Female
IND56505,34363.72,608489.7,1524000.72,3295.13,416295.13,342562.61,48618.12,2/8/1996,1/1/1930,Low,2135785.55,64073.5665,American,Female
IND24188,212002.5,705539.64,418455.96,3269.37,55769.58,311178.07,24006.45,4/10/1999,11/1/1926,Mid,1127264.97,33817.9491,Asian,Female
IND66753,181525.44,1133013.67,1558621.01,4470.86,50689.75,54390.44,15540.84,6/21/2011,8/21/1914,Mid,2696105.54,80883.1662,American,Female
IND31161,61488.5,253955.93,1119246.37,273.33,118537.79,76972.59,54716.37,11/18/1996,3/23/1929,Low,1373475.63,41204.2689,European,Female
IND74796,77567.8,260742.79,84938.31,482.03,179850.27,179991.44,661.45,12/2/2013,3/9/1912,Low,346163.13,10384.8939,Asian,Male
IND18529,81291.16,1241203.44,2430078.49,9274.12,424089.98,379782.07,36109.25,2/12/2007,12/28/1918,Low,3680556.05,110416.6815,Asian,Female
IND45403,129574.89,150913.81,637115.46,67.85,154035.28,507808.62,14027.21,3/25/2002,11/17/1923,Mid,788097.12,23642.9136,Asian,Male
IND57142,341325.33,477384.97,1368961.17,2981.66,232286.85,646252.6,30319.23,11/30/2015,3/12/1910,High,1849327.8,55479.834,Asian,Female
IND45470,146610.24,435339.3,638184.03,683.43,64450.3,93176.93,2869.35,1/28/2017,1/11/1909,Mid,1074206.76,32226.2028,European,Female
IND69975,62305.63,238816.22,125146.64,805.37,103573.24,40685.34,22491.81,1/19/2015,1/21/1911,Low,364768.23,10943.0469,European,Male
IND22525,189742.77,193600.01,835097.65,530.12,128009.79,124147.42,25188.34,1/8/2015,2/1/1911,Mid,1029227.78,30876.8334,Asian,Male
IND15624,491409.52,1468097.33,512143.41,4891.11,135553.02,181149.73,103795.38,3/25/2011,11/17/1914,High,1985131.85,59553.9555,African,Male
IND85067,297603.88,957889.71,1249345.19,4773.3,577519.78,208750.76,10808.04,11/19/2018,3/23/1907,Mid,2212008.2,66360.246,Asian,Male
IND53006,252612.86,311486.21,1119019.78,8765.06,303904.74,176099.32,55843.23,7/14/2020,7/28/1905,Mid,1439271.05,43178.1315,European,Female
IND52186,121293.88,1183417.53,182024.19,2167.26,0,0,5374.14,5/16/1995,9/26/1930,Mid,1367608.98,41028.2694,Australian,Male
IND99691,283076.28,434375.62,63294.97,2479.94,71552.4,39778.28,3708.07,4/22/2011,10/20/1914,Mid,500150.53,15004.5159,American,Female
IND35211,110572.21,476101.86,1278489.08,1933.21,22403.77,10823.08,42739.41,10/15/2010,4/27/1915,Mid,1756524.15,52695.7245,Asian,Female
IND54677,62559.67,245560.97,479575.47,778.54,61857.87,152846.48,33283.37,8/5/2020,7/6/1905,Low,725914.98,21777.4494,Australian,Male
IND75463,200436.8,479104.12,212606.68,848.07,398672.33,1283351.56,86455.4,9/17/2021,5/24/1904,Mid,692558.87,20776.7661,European,Female
IND54309,144736.43,492107.21,884355.78,1535.32,172530.64,711278.53,21278.81,3/17/2006,11/25/1919,Mid,1377998.31,41339.9493,Australian,Male
IND32424,117501.67,351717.87,1076992.7,5583.4,181237.26,856594.02,7702.39,6/19/2017,8/22/1908,Mid,1434293.97,43028.8191,European,Male
IND64425,70908.01,441249.45,289990.04,1760.37,129655.91,222677.75,15339.61,3/29/2011,11/13/1914,Low,732999.86,21989.9958,Asian,Female
IND63920,64212.22,665377.22,993089.16,2864.03,221006.79,144101.89,25557.18,3/29/2000,11/12/1925,Low,1661330.41,49839.9123,European,Male
IND57702,149346.65,590881.85,646156.8,2580.41,452480.26,1702050.81,20512.58,1/22/2018,1/18/1908,Mid,1239619.06,37188.5718,African,Female
IND50366,109855.48,458086.39,1028243.67,2247.4,29866,191215.25,11316.36,10/4/2020,5/7/1905,Mid,1488577.46,44657.3238,African,Male
IND35560,103961.09,490614.39,105736.4,2256.38,256386.56,197220.43,13699.38,12/29/2021,2/11/1904,Mid,598607.17,17958.2151,European,Male
IND97501,433365.49,980636.28,726069.51,6543.32,415070.36,1012366.73,2148.85,12/3/2021,3/8/1904,High,1713249.11,51397.4733,European,Male
IND50411,150898.04,284352.57,399466.37,42.64,321804.62,321091.09,9160.93,5/6/2014,10/6/1911,Mid,683861.58,20515.8474,African,Male
IND76102,139596.55,222968.93,339270.64,12102.46,78123.94,317194.95,48294.34,10/3/2007,5/9/1918,Mid,574342.03,17230.2609,European,Female
IND56074,141515.02,333744.67,441118.87,1563.07,77183.95,92338.29,9673.24,12/16/2009,2/24/1916,Mid,776426.61,23292.7983,European,Male
IND27011,66543.57,333472.48,522315.28,1225.84,22289.7,175526.09,16574.18,9/1/1999,6/10/1926,Low,857013.6,25710.408,European,Male
IND48221,422382.63,1596542.92,1931783.75,1356.79,376317.65,591295.97,51077.32,5/16/2019,9/26/1906,High,3529683.46,105890.5038,European,Male
IND45884,488895.36,369137.25,179953.14,4794.87,222191.87,902061.01,37463.06,9/23/2005,5/18/1920,High,553885.26,16616.5578,American,Male
IND16593,92607.75,102478.95,312132.6,999.9,60715.79,140015.45,3956.85,1/9/2011,1/31/1915,Low,415611.45,12468.3435,European,Male
IND32999,328107.32,86324.17,1912940.47,8433.07,377156.08,688012.76,95976.5,5/3/2018,10/9/1907,High,2007697.71,60230.9313,European,Female
IND39671,59980.67,478753.3,1321626.92,19.18,119260.97,517342.09,25489.68,12/2/2013,3/9/1912,Low,1800399.4,54011.982,Asian,Male
IND65149,96059.68,1309510.87,131595.38,817.66,430668.98,302223.85,72159.34,11/22/2013,3/19/1912,Low,1441923.91,43257.7173,American,Male
IND87267,138340.67,533544.02,53883.65,275.81,119075.16,96417.14,17394.31,12/4/2017,3/7/1908,Mid,587703.48,17631.1044,European,Male
IND69610,145503.59,466532.68,375420.63,975.67,124924.76,359146.54,26095.51,8/8/2019,7/4/1906,Mid,842928.98,25287.8694,European,Female
IND80344,138844.41,629977.95,1056141.72,6568.94,116189.73,74761.13,22248.25,9/13/2005,5/28/1920,Mid,1692688.61,50780.6583,Asian,Male
IND38207,87964.25,235674.21,764131.21,3876.82,39101.44,23274.66,35246.33,12/30/2003,2/10/1922,Low,1003682.24,30110.4672,Asian,Male
IND79637,187601.47,0,495342.28,5015.04,231573.14,678995.33,57662.47,2/18/2020,12/22/1905,Mid,500357.32,15010.7196,African,Male
IND29921,37871.02,93376.13,802254.97,3608.56,84035.23,517139.86,18233.2,4/9/2012,11/1/1913,Low,899239.66,26977.1898,Asian,Female
IND59198,307054.44,531702.4,1480748.69,1717.51,267854.7,996367.71,24031.93,4/27/2021,10/14/1904,High,2014168.6,60425.058,European,Female
IND19422,334843.23,2374318.47,2581344.91,9810.38,232278.67,1800437.56,50535.96,9/29/2017,5/12/1908,High,4965473.76,148964.2128,Asian,Female
IND54707,102583.5,939876.6,963100.85,4758.13,25798.8,51078.7,8800.95,11/22/2019,3/20/1906,Mid,1907735.58,57232.0674,Asian,Male
IND20608,99151.32,357978.08,144831.9,3352.33,107419.55,509527.41,47746.81,2/22/2006,12/18/1919,Low,506162.31,15184.8693,Asian,Male
IND98943,170208.96,313549.47,1522225.58,2939.72,267197.54,380014.27,59873.4,10/6/2015,5/6/1910,Mid,1838714.77,55161.4431,Asian,Female
IND61538,156360.76,491419.66,120138.03,2619.3,186061.39,291029.21,14386.23,5/28/1996,9/13/1929,Mid,614176.99,18425.3097,European,Female
IND78351,254049.93,142987.99,711447.62,8670.15,171268.01,907026.83,216.71,6/13/2017,8/28/1908,Mid,863105.76,25893.1728,Asian,Female
IND46289,261771.18,785259.37,1175634.42,2516.3,441629.21,275340.34,45726.85,1/6/2009,2/2/1917,Mid,1963410.09,58902.3027,Australian,Male
IND16285,162652.13,158088.09,1210723.14,5965.1,222474.61,746246.06,83580.72,1/5/2012,2/4/1914,Mid,1374776.33,41243.2899,European,Male
IND85859,230764.8,676955.94,594087.66,1907.49,193079.49,398689.21,16057.49,11/22/1999,3/20/1926,Mid,1272951.09,38188.5327,European,Female
IND86031,316487.54,1133288.14,1183141.72,2178.25,323160.2,190654.98,16174.75,10/10/2009,5/1/1916,High,2318608.11,69558.2433,European,Male
IND65548,36006.03,862294.27,726780.01,2452.18,259335.39,151954.33,33108.3,3/11/2003,12/1/1922,Low,1591526.46,47745.7938,American,Male
IND28392,348927.59,684129.09,773614.28,2000.06,228611.45,213117.25,12037.08,7/14/2013,7/28/1912,High,1459743.43,43792.3029,Australian,Male
IND36665,38281.04,1038515.84,880957.44,1912.32,435052.61,320168.59,49608.96,5/11/1995,10/1/1930,Low,1921385.6,57641.568,European,Male
IND31739,80225.54,947589.94,1392172.4,4444.44,18547.75,112410.6,9999.42,10/11/2002,5/1/1923,Low,2344206.78,70326.2034,Asian,Female
IND68824,484691,1236981.31,3487314.08,7984.1,223710.37,722873.64,97886.22,10/28/2010,4/14/1915,High,4732279.49,141968.3847,African,Male
IND81954,139535.92,649611.07,1962514.45,7107.55,280987.71,454121.55,27691.75,3/27/2010,11/15/1915,Mid,2619233.07,78576.9921,European,Female
IND57483,204212.28,139875.97,1763512.13,3970.98,450727.16,1127226.31,48104.06,12/19/2007,2/21/1918,Mid,1907359.08,57220.7724,Asian,Male
IND58811,349188,692863.5,294391.26,5869.14,234789.94,529660.81,64263.84,5/6/2018,10/6/1907,High,993123.9,29793.717,American,Female
IND90712,84800.04,1067368.02,823236.06,6607.74,1712270.28,720817.95,124704.87,2/7/2002,1/2/1924,Low,1897211.82,56916.3546,European,Male
IND78657,114430.69,336785.06,340478.9,2375.51,23402.1,7290.37,251.71,4/5/2011,11/6/1914,Mid,679639.47,20389.1841,Australian,Male
IND77048,170920.42,333446.4,274001.4,2695.5,526163.7,255711.35,13552.65,2/19/2005,12/20/1920,Mid,610143.3,18304.299,Australian,Female
IND80417,321119.76,860889.43,1614452.24,7706.54,194913.39,92972.16,87025.88,8/4/2005,7/7/1920,High,2483048.21,74491.4463,Asian,Female
IND69214,138366.66,1181014,3021187.26,1997.79,518543.75,1416150.16,25406.66,8/2/2001,7/9/1924,Mid,4204199.05,126125.9715,European,Female
IND35051,139498.46,187627.59,2017006.26,6892.77,343470.45,268037.14,52516.27,4/24/1999,10/18/1926,Mid,2211526.62,66345.7986,European,Male
IND29305,292103.82,447035.1,450153.85,4907.84,353390.36,900912.94,28762.34,4/26/2006,10/16/1919,Mid,902096.79,27062.9037,African,Female
IND81554,181982.24,231460.32,741194.64,2754.02,110734.36,73566.01,27682.93,7/19/2003,7/24/1922,Mid,975408.98,29262.2694,European,Female
IND76672,41258.88,540708.32,444933.24,970.1,722446.38,354447,3308.72,1/18/2010,1/22/1916,Low,986611.66,29598.3498,Asian,Female
IND89391,138442.89,258408.86,990724.74,661.96,537088.28,228048.29,24945.98,2/5/2001,1/3/1925,Mid,1249795.56,37493.8668,European,Male
IND95274,116508.94,294887.78,140095.14,68.27,12744.4,31597.68,8857.43,3/30/2008,11/11/1917,Mid,435051.19,13051.5357,European,Male
IND93078,111496.5,274664.43,160689.25,1799.03,217090.51,214155.79,34670.35,1/21/2010,1/19/1916,Mid,437152.71,13114.5813,American,Female
IND47843,73812.6,328683.77,353781.12,43.02,243895.76,229989.42,17864.8,3/1/2015,12/11/1910,Low,682507.91,20475.2373,European,Male
IND93058,51971.25,61186.4,314790.08,774.4,269907.17,481977.09,7678.88,8/29/2000,6/12/1925,Low,376750.88,11302.5264,European,Male
IND92239,90061.21,127661.63,354743.59,1568.54,230904.93,152458.23,10078.95,1/8/1999,2/1/1927,Low,483973.76,14519.2128,African,Male
